напляжение фаза 1, В	-1.300000
напляжение фаза 2, В	1.000000
количество точек фаза 1	200
количество точек фаза 2	200
длительность импульсов, us	10000.000000
задержка между импульсами, us	0.500000
количество ВАХ в файле	17

номер точки	напряжение, В 	ток, А
2004	-0.039900	-0.000027
2005	-0.052578	-0.000034
2006	-0.064934	-0.000041
2007	-0.077773	-0.000048
2008	-0.089806	-0.000055
2009	-0.102645	-0.000061
2010	-0.115001	-0.000069
2011	-0.127598	-0.000075
2012	-0.140035	-0.000082
2013	-0.152713	-0.000090
2014	-0.165230	-0.000097
2015	-0.177827	-0.000106
2016	-0.190344	-0.000113
2017	-0.203022	-0.000120
2018	-0.215539	-0.000127
2019	-0.228136	-0.000134
2020	-0.240492	-0.000141
2021	-0.253089	-0.000148
2022	-0.266009	-0.000155
2023	-0.278445	-0.000163
2024	-0.290881	-0.000170
2025	-0.303479	-0.000177
2026	-0.316076	-0.000184
2027	-0.328432	-0.000192
2028	-0.341351	-0.000201
2029	-0.353707	-0.000208
2030	-0.366224	-0.000215
2031	-0.379063	-0.000224
2032	-0.391580	-0.000232
2033	-0.404580	-0.000240
2034	-0.416694	-0.000247
2035	-0.429855	-0.000254
2036	-0.442211	-0.000261
2037	-0.454647	-0.000269
2038	-0.467486	-0.000277
2039	-0.479761	-0.000283
2040	-0.492922	-0.000293
2041	-0.505278	-0.000301
2042	-0.518198	-0.000307
2043	-0.530473	-0.000316
2044	-0.543070	-0.000324
2045	-0.556070	-0.000332
2046	-0.568668	-0.000338
2047	-0.581346	-0.000350
2048	-0.593782	-0.000355
2049	-0.606540	-0.000364
2050	-0.618977	-0.000373
2051	-0.631655	-0.000384
2052	-0.644896	-0.000391
2053	-0.657655	-0.000393
2054	-0.670091	-0.000402
2055	-0.682769	-0.000412
2056	-0.695447	-0.000416
2057	-0.708205	-0.000419
2058	-0.721688	-0.000422
2059	-0.734688	-0.000414
2060	-0.747366	-0.000415
2061	-0.760527	-0.000415
2062	-0.773286	-0.000425
2063	-0.786366	-0.000422
2064	-0.799769	-0.000415
2065	-0.812125	-0.000427
2066	-0.824964	-0.000430
2067	-0.838205	-0.000433
2068	-0.850803	-0.000435
2069	-0.863722	-0.000444
2070	-0.876481	-0.000447
2071	-0.889642	-0.000444
2072	-0.901917	-0.000451
2073	-0.915561	-0.000442
2074	-0.928722	-0.000438
2075	-0.940434	-0.000465
2076	-0.953836	-0.000466
2077	-0.967803	-0.000443
2078	-0.979997	-0.000459
2079	-0.993158	-0.000466
2080	-1.005112	-0.000480
2081	-1.017145	-0.000513
2082	-1.029823	-0.000527
2083	-1.042501	-0.000523
2084	-1.057273	-0.000469
2085	-1.069226	-0.000524
2086	-1.083756	-0.000461
2087	-1.100138	-0.000394
2088	-1.116600	-0.000287
2089	-1.130245	-0.000280
2090	-1.146546	-0.000219
2091	-1.164297	-0.000132
2092	-1.177216	-0.000134
2093	-1.189894	-0.000130
2094	-1.203700	-0.000119
2095	-1.217988	-0.000104
2096	-1.228492	-0.000150
2097	-1.243183	-0.000118
2098	-1.255377	-0.000135
2099	-1.265479	-0.000160
2100	-1.279364	-0.000151
2101	-1.292928	-0.000148
2102	-1.279445	-0.000153
2103	-1.268700	-0.000143
2104	-1.254653	-0.000148
2105	-1.241814	-0.000149
2106	-1.229619	-0.000113
2107	-1.217183	-0.000110
2108	-1.204746	-0.000114
2109	-1.191988	-0.000112
2110	-1.178827	-0.000099
2111	-1.165988	-0.000099
2112	-1.153632	-0.000097
2113	-1.140069	-0.000104
2114	-1.127471	-0.000100
2115	-1.114230	-0.000097
2116	-1.101874	-0.000092
2117	-1.088793	-0.000092
2118	-1.075793	-0.000095
2119	-1.062069	-0.000093
2120	-1.050276	-0.000086
2121	-1.037679	-0.000082
2122	-1.023954	-0.000075
2123	-1.011437	-0.000075
2124	-0.998921	-0.000074
2125	-0.985760	-0.000073
2126	-0.972357	-0.000078
2127	-0.959276	-0.000076
2128	-0.946921	-0.000074
2129	-0.934082	-0.000066
2130	-0.921806	-0.000071
2131	-0.908323	-0.000070
2132	-0.895404	-0.000064
2133	-0.882645	-0.000068
2134	-0.869806	-0.000063
2135	-0.856967	-0.000059
2136	-0.843967	-0.000058
2137	-0.830404	-0.000065
2138	-0.818048	-0.000058
2139	-0.805048	-0.000057
2140	-0.791887	-0.000055
2141	-0.778887	-0.000059
2142	-0.766128	-0.000057
2143	-0.752726	-0.000056
2144	-0.739806	-0.000055
2145	-0.727289	-0.000055
2146	-0.714128	-0.000053
2147	-0.702336	-0.000052
2148	-0.688612	-0.000051
2149	-0.675531	-0.000050
2150	-0.663014	-0.000046
2151	-0.649773	-0.000047
2152	-0.636773	-0.000044
2153	-0.624175	-0.000043
2154	-0.611014	-0.000044
2155	-0.598014	-0.000043
2156	-0.585014	-0.000042
2157	-0.572336	-0.000039
2158	-0.559014	-0.000039
2159	-0.546256	-0.000040
2160	-0.533417	-0.000037
2161	-0.520658	-0.000036
2162	-0.507497	-0.000036
2163	-0.494739	-0.000036
2164	-0.481497	-0.000033
2165	-0.468980	-0.000032
2166	-0.455819	-0.000031
2167	-0.442819	-0.000031
2168	-0.430142	-0.000030
2169	-0.417303	-0.000028
2170	-0.404061	-0.000028
2171	-0.391464	-0.000027
2172	-0.378142	-0.000025
2173	-0.365061	-0.000025
2174	-0.352142	-0.000024
2175	-0.339705	-0.000023
2176	-0.326303	-0.000024
2177	-0.313786	-0.000023
2178	-0.300705	-0.000021
2179	-0.287464	-0.000020
2180	-0.274383	-0.000019
2181	-0.261625	-0.000018
2182	-0.248625	-0.000018
2183	-0.235625	-0.000016
2184	-0.223349	-0.000016
2185	-0.210027	-0.000016
2186	-0.197430	-0.000015
2187	-0.184027	-0.000014
2188	-0.171108	-0.000013
2189	-0.158108	-0.000013
2190	-0.145430	-0.000012
2191	-0.132108	-0.000011
2192	-0.119188	-0.000010
2193	-0.106349	-0.000010
2194	-0.093188	-0.000009
2195	-0.080269	-0.000008
2196	-0.067510	-0.000007
2197	-0.054269	-0.000007
2198	-0.041430	-0.000007
2199	-0.028591	-0.000006
2200	-0.015671	-0.000005
2201	-0.002430	-0.000004
2202	0.007006	-0.000004
2203	0.017167	-0.000003
2204	0.027490	-0.000003
2205	0.036765	-0.000002
2206	0.046765	-0.000002
2207	0.057006	-0.000001
2208	0.066845	0.000000
2209	0.076523	0.000001
2210	0.086926	0.000001
2211	0.096523	0.000002
2212	0.106765	0.000002
2213	0.116845	0.000003
2214	0.126765	0.000004
2215	0.136523	0.000004
2216	0.146282	0.000004
2217	0.156523	0.000005
2218	0.166604	0.000005
2219	0.176523	0.000006
2220	0.186362	0.000004
2221	0.196604	0.000004
2222	0.206604	0.000005
2223	0.216443	0.000005
2224	0.226523	0.000006
2225	0.236684	0.000007
2226	0.246362	0.000007
2227	0.256362	0.000008
2228	0.266362	0.000008
2229	0.275960	0.000008
2230	0.286362	0.000009
2231	0.296201	0.000012
2232	0.306040	0.000011
2233	0.316121	0.000012
2234	0.325799	0.000013
2235	0.335638	0.000014
2236	0.345799	0.000015
2237	0.355718	0.000016
2238	0.365235	0.000021
2239	0.374832	0.000024
2240	0.384913	0.000026
2241	0.394832	0.000026
2242	0.404510	0.000031
2243	0.414269	0.000032
2244	0.423947	0.000033
2245	0.434027	0.000034
2246	0.444430	0.000033
2247	0.454108	0.000035
2248	0.463947	0.000036
2249	0.473947	0.000037
2250	0.484108	0.000039
2251	0.494027	0.000040
2252	0.503624	0.000041
2253	0.513947	0.000038
2254	0.523141	0.000046
2255	0.533141	0.000045
2256	0.541772	0.000054
2257	0.552175	0.000059
2258	0.562497	0.000054
2259	0.572497	0.000055
2260	0.579437	0.000091
2261	0.580902	0.000171
2262	0.590257	0.000176
2263	0.598889	0.000185
2264	0.608969	0.000186
2265	0.616795	0.000200
2266	0.624299	0.000219
2267	0.630111	0.000248
2268	0.638259	0.000255
2269	0.647051	0.000262
2270	0.653508	0.000279
2271	0.663589	0.000282
2272	0.672623	0.000286
2273	0.682381	0.000287
2274	0.686905	0.000307
2275	0.695456	0.000319
2276	0.699095	0.000339
2277	0.703861	0.000353
2278	0.707982	0.000370
2279	0.710413	0.000383
2280	0.713810	0.000390
2281	0.721555	0.000396
2282	0.726321	0.000403
2283	0.732617	0.000406
2284	0.730136	0.000413
2285	0.732808	0.000417
2286	0.734836	0.000419
2287	0.741696	0.000421
2288	0.746381	0.000421
2289	0.748732	0.000422
2290	0.753498	0.000422
2291	0.756492	0.000423
2292	0.753930	0.000423
2293	0.758132	0.000423
2294	0.760563	0.000424
2295	0.760820	0.000424
2296	0.763895	0.000424
2297	0.757951	0.000424
2298	0.757885	0.000424
2299	0.767402	0.000424
2300	0.763794	0.000424
2301	0.765097	0.000424
2302	0.761298	0.000424
2303	0.762329	0.000424
2304	0.755711	0.000424
2305	0.754005	0.000424
2306	0.752460	0.000424
2307	0.754136	0.000424
2308	0.751625	0.000424
2309	0.744202	0.000424
2310	0.745475	0.000424
2311	0.745460	0.000423
2312	0.741177	0.000423
2313	0.735526	0.000423
2314	0.731162	0.000422
2315	0.728168	0.000422
2316	0.721953	0.000421
2317	0.719119	0.000420
2318	0.716930	0.000419
2319	0.714097	0.000417
2320	0.706593	0.000415
2321	0.701505	0.000414
2322	0.694806	0.000410
2323	0.690363	0.000407
2324	0.683745	0.000404
2325	0.678898	0.000400
2326	0.671314	0.000397
2327	0.665501	0.000390
2328	0.656870	0.000388
2329	0.650413	0.000383
2330	0.642990	0.000379
2331	0.635647	0.000374
2332	0.627419	0.000369
2333	0.619351	0.000365
2334	0.612331	0.000358
2335	0.603941	0.000355
2336	0.596035	0.000350
2337	0.587404	0.000344
2338	0.579658	0.000337
2339	0.571430	0.000335
2340	0.562879	0.000328
2341	0.554973	0.000321
2342	0.545859	0.000317
2343	0.537308	0.000311
2344	0.528596	0.000305
2345	0.520207	0.000301
2346	0.511254	0.000295
2347	0.501978	0.000288
2348	0.493428	0.000283
2349	0.484314	0.000277
2350	0.475602	0.000273
2351	0.466327	0.000267
2352	0.457535	0.000262
2353	0.447937	0.000253
2354	0.440031	0.000250
2355	0.430192	0.000244
2356	0.421641	0.000240
2357	0.412849	0.000234
2358	0.403091	0.000228
2359	0.394138	0.000223
2360	0.384943	0.000216
2361	0.375668	0.000210
2362	0.366392	0.000205
2363	0.357278	0.000200
2364	0.348164	0.000194
2365	0.338808	0.000189
2366	0.329855	0.000187
2367	0.320096	0.000178
2368	0.310902	0.000171
2369	0.301546	0.000167
2370	0.291787	0.000161
2371	0.282915	0.000155
2372	0.273559	0.000150
2373	0.263559	0.000144
2374	0.254525	0.000139
2375	0.245250	0.000134
2376	0.235411	0.000130
2377	0.226458	0.000123
2378	0.216941	0.000117
2379	0.207505	0.000112
2380	0.198229	0.000107
2381	0.188632	0.000099
2382	0.178954	0.000095
2383	0.169679	0.000090
2384	0.160001	0.000086
2385	0.150645	0.000079
2386	0.141128	0.000074
2387	0.131933	0.000069
2388	0.122094	0.000064
2389	0.112578	0.000059
2390	0.102900	0.000053
2391	0.093624	0.000048
2392	0.083947	0.000041
2393	0.074108	0.000037
2394	0.064510	0.000031
2395	0.055396	0.000025
2396	0.045718	0.000020
2397	0.036040	0.000014
2398	0.026604	0.000011
2399	0.016845	0.000005
2400	0.007006	-0.000001
2401	-0.002591	-0.000006
2402	-0.014866	-0.000014
2403	-0.027303	-0.000019
2404	-0.039980	-0.000027
2405	-0.052497	-0.000034
2406	-0.064612	-0.000041
2407	-0.077612	-0.000048
2408	-0.090048	-0.000056
2409	-0.102323	-0.000063
2410	-0.115243	-0.000069
2411	-0.127518	-0.000076
2412	-0.140035	-0.000083
2413	-0.152632	-0.000091
2414	-0.165310	-0.000097
2415	-0.177666	-0.000104
2416	-0.190666	-0.000112
2417	-0.202780	-0.000120
2418	-0.215377	-0.000126
2419	-0.228136	-0.000134
2420	-0.241055	-0.000142
2421	-0.253572	-0.000149
2422	-0.265928	-0.000155
2423	-0.278284	-0.000161
2424	-0.290881	-0.000170
2425	-0.303479	-0.000177
2426	-0.315995	-0.000185
2427	-0.328673	-0.000194
2428	-0.341432	-0.000200
2429	-0.353788	-0.000208
2430	-0.366546	-0.000215
2431	-0.379143	-0.000222
2432	-0.391580	-0.000230
2433	-0.404419	-0.000239
2434	-0.416855	-0.000245
2435	-0.429613	-0.000253
2436	-0.442291	-0.000261
2437	-0.454969	-0.000268
2438	-0.467486	-0.000275
2439	-0.480003	-0.000284
2440	-0.492761	-0.000293
2441	-0.505198	-0.000300
2442	-0.517876	-0.000310
2443	-0.530715	-0.000318
2444	-0.543231	-0.000324
2445	-0.555829	-0.000333
2446	-0.568587	-0.000343
2447	-0.581185	-0.000350
2448	-0.593863	-0.000359
2449	-0.606621	-0.000366
2450	-0.618977	-0.000375
2451	-0.631655	-0.000385
2452	-0.644413	-0.000394
2453	-0.657091	-0.000404
2454	-0.669447	-0.000412
2455	-0.682769	-0.000413
2456	-0.695769	-0.000411
2457	-0.708205	-0.000419
2458	-0.721366	-0.000420
2459	-0.734125	-0.000418
2460	-0.747286	-0.000422
2461	-0.760125	-0.000432
2462	-0.773286	-0.000420
2463	-0.786366	-0.000422
2464	-0.799044	-0.000428
2465	-0.811722	-0.000435
2466	-0.824320	-0.000443
2467	-0.837722	-0.000441
2468	-0.850722	-0.000438
2469	-0.863158	-0.000447
2470	-0.875997	-0.000459
2471	-0.889239	-0.000447
2472	-0.901836	-0.000461
2473	-0.915078	-0.000461
2474	-0.927917	-0.000466
2475	-0.940434	-0.000472
2476	-0.953353	-0.000478
2477	-0.966595	-0.000474
2478	-0.979112	-0.000480
2479	-0.992675	-0.000466
2480	-1.005112	-0.000492
2481	-1.016501	-0.000523
2482	-1.029421	-0.000534
2483	-1.041615	-0.000552
2484	-1.054535	-0.000559
2485	-1.067776	-0.000547
2486	-1.084320	-0.000441
2487	-1.103600	-0.000302
2488	-1.114990	-0.000327
2489	-1.137733	-0.000146
2490	-1.151377	-0.000134
2491	-1.163250	-0.000137
2492	-1.176411	-0.000154
2493	-1.188928	-0.000150
2494	-1.201767	-0.000166
2495	-1.215009	-0.000167
2496	-1.227364	-0.000175
2497	-1.240928	-0.000145
2498	-1.255861	-0.000124
2499	-1.268619	-0.000127
2500	-1.279848	-0.000130
2501	-1.294861	-0.000086
2502	-1.282344	-0.000109
2503	-1.268861	-0.000097
2504	-1.256102	-0.000095
2505	-1.243102	-0.000109
2506	-1.229861	-0.000096
2507	-1.218793	-0.000083
2508	-1.205391	-0.000082
2509	-1.192471	-0.000098
2510	-1.178183	-0.000094
2511	-1.166632	-0.000088
2512	-1.152666	-0.000078
2513	-1.140391	-0.000099
2514	-1.125619	-0.000087
2515	-1.114471	-0.000101
2516	-1.100666	-0.000110
2517	-1.088552	-0.000102
2518	-1.076437	-0.000083
2519	-1.064001	-0.000062
2520	-1.051404	-0.000062
2521	-1.038001	-0.000062
2522	-1.026289	-0.000061
2523	-1.012726	-0.000057
2524	-1.002061	-0.000056
2525	-0.987531	-0.000061
2526	-0.975578	-0.000049
2527	-0.962497	-0.000044
2528	-0.948773	-0.000045
2529	-0.935853	-0.000051
2530	-0.923658	-0.000051
2531	-0.908565	-0.000066
2532	-0.895806	-0.000061
2533	-0.884175	-0.000037
2534	-0.871336	-0.000038
2535	-0.857934	-0.000041
2536	-0.845175	-0.000044
2537	-0.832417	-0.000038
2538	-0.819175	-0.000039
2539	-0.806417	-0.000039
2540	-0.793417	-0.000037
2541	-0.780256	-0.000037
2542	-0.767900	-0.000036
2543	-0.754578	-0.000032
2544	-0.741980	-0.000030
2545	-0.728739	-0.000030
2546	-0.716142	-0.000033
2547	-0.702739	-0.000029
2548	-0.691510	-0.000025
2549	-0.676980	-0.000028
2550	-0.664222	-0.000026
2551	-0.651303	-0.000026
2552	-0.638383	-0.000026
2553	-0.625142	-0.000025
2554	-0.613027	-0.000022
2555	-0.599625	-0.000019
2556	-0.586625	-0.000018
2557	-0.573464	-0.000022
2558	-0.560625	-0.000018
2559	-0.547464	-0.000019
2560	-0.534786	-0.000018
2561	-0.521544	-0.000018
2562	-0.508544	-0.000017
2563	-0.495786	-0.000017
2564	-0.482705	-0.000021
2565	-0.469544	-0.000018
2566	-0.456786	-0.000019
2567	-0.443625	-0.000018
2568	-0.431349	-0.000018
2569	-0.418027	-0.000017
2570	-0.404786	-0.000016
2571	-0.392108	-0.000016
2572	-0.379349	-0.000016
2573	-0.365947	-0.000015
2574	-0.353833	-0.000016
2575	-0.340269	-0.000014
2576	-0.327027	-0.000013
2577	-0.313866	-0.000013
2578	-0.300947	-0.000013
2579	-0.288108	-0.000012
2580	-0.275671	-0.000012
2581	-0.262027	-0.000012
2582	-0.249510	-0.000011
2583	-0.235947	-0.000011
2584	-0.223510	-0.000010
2585	-0.210027	-0.000010
2586	-0.197671	-0.000010
2587	-0.184510	-0.000009
2588	-0.171430	-0.000009
2589	-0.158430	-0.000008
2590	-0.145913	-0.000007
2591	-0.132510	-0.000008
2592	-0.119591	-0.000007
2593	-0.106430	-0.000006
2594	-0.093269	-0.000007
2595	-0.080671	-0.000006
2596	-0.068638	-0.000006
2597	-0.054591	-0.000006
2598	-0.041833	-0.000006
2599	-0.028752	-0.000004
2600	-0.015752	-0.000004
2601	-0.002833	-0.000004
2602	0.007248	-0.000005
2603	0.017329	-0.000004
2604	0.027248	-0.000004
2605	0.037087	-0.000003
2606	0.047248	-0.000003
2607	0.057409	-0.000003
2608	0.067087	-0.000002
2609	0.077248	-0.000002
2610	0.087087	-0.000002
2611	0.097167	-0.000001
2612	0.107087	-0.000001
2613	0.117006	-0.000001
2614	0.126845	-0.000001
2615	0.137006	-0.000000
2616	0.147167	0.000000
2617	0.156845	0.000000
2618	0.166765	0.000001
2619	0.176926	0.000001
2620	0.186926	0.000001
2621	0.196765	0.000001
2622	0.206845	0.000002
2623	0.216845	0.000002
2624	0.226845	0.000003
2625	0.236523	0.000003
2626	0.246362	0.000003
2627	0.256765	0.000003
2628	0.266684	0.000004
2629	0.276523	0.000004
2630	0.286604	0.000005
2631	0.296845	0.000005
2632	0.306362	0.000007
2633	0.316523	0.000007
2634	0.326282	0.000008
2635	0.336443	0.000008
2636	0.346282	0.000007
2637	0.356362	0.000007
2638	0.366201	0.000010
2639	0.376201	0.000011
2640	0.386040	0.000011
2641	0.396362	0.000012
2642	0.405960	0.000011
2643	0.415799	0.000009
2644	0.425799	0.000018
2645	0.435476	0.000019
2646	0.445074	0.000019
2647	0.455557	0.000019
2648	0.465074	0.000020
2649	0.475235	0.000021
2650	0.485074	0.000022
2651	0.495315	0.000022
2652	0.504832	0.000028
2653	0.514671	0.000028
2654	0.524913	0.000029
2655	0.534269	0.000033
2656	0.544188	0.000037
2657	0.554913	0.000025
2658	0.563544	0.000041
2659	0.569357	0.000094
2660	0.578229	0.000100
2661	0.588954	0.000095
2662	0.599920	0.000088
2663	0.606780	0.000117
2664	0.614284	0.000140
2665	0.622754	0.000153
2666	0.627600	0.000191
2667	0.635668	0.000209
2668	0.647198	0.000200
2669	0.652205	0.000234
2670	0.657051	0.000265
2671	0.660287	0.000296
2672	0.671817	0.000290
2673	0.679080	0.000302
2674	0.686503	0.000313
2675	0.687806	0.000346
2676	0.696518	0.000347
2677	0.703297	0.000357
2678	0.712331	0.000361
2679	0.718304	0.000369
2680	0.722990	0.000376
2681	0.725421	0.000391
2682	0.731475	0.000396
2683	0.736885	0.000403
2684	0.741651	0.000405
2685	0.742874	0.000412
2686	0.749733	0.000415
2687	0.755949	0.000416
2688	0.757011	0.000419
2689	0.755576	0.000421
2690	0.751646	0.000422
2691	0.753190	0.000423
2692	0.760292	0.000423
2693	0.754912	0.000424
2694	0.763623	0.000423
2695	0.765893	0.000424
2696	0.767518	0.000424
2697	0.767372	0.000424
2698	0.767468	0.000424
2699	0.768610	0.000424
2700	0.769189	0.000424
2701	0.771781	0.000424
2702	0.770155	0.000424
2703	0.769013	0.000424
2704	0.753457	0.000424
2705	0.756985	0.000424
2706	0.757050	0.000424
2707	0.753734	0.000424
2708	0.752028	0.000424
2709	0.747906	0.000424
2710	0.745395	0.000424
2711	0.743528	0.000423
2712	0.741822	0.000423
2713	0.739391	0.000423
2714	0.734222	0.000422
2715	0.732194	0.000422
2716	0.725737	0.000421
2717	0.721454	0.000420
2718	0.717494	0.000418
2719	0.710715	0.000417
2720	0.706835	0.000415
2721	0.701746	0.000413
2722	0.695773	0.000410
2723	0.690040	0.000407
2724	0.683584	0.000405
2725	0.677207	0.000401
2726	0.669623	0.000398
2727	0.663810	0.000394
2728	0.656467	0.000389
2729	0.650252	0.000384
2730	0.642668	0.000380
2731	0.635406	0.000377
2732	0.626533	0.000371
2733	0.620237	0.000366
2734	0.611686	0.000360
2735	0.603297	0.000356
2736	0.595713	0.000350
2737	0.587404	0.000345
2738	0.579819	0.000339
2739	0.571510	0.000333
2740	0.563443	0.000329
2741	0.554490	0.000323
2742	0.545456	0.000318
2743	0.537550	0.000311
2744	0.528435	0.000307
2745	0.520287	0.000300
2746	0.510851	0.000294
2747	0.502623	0.000290
2748	0.493186	0.000284
2749	0.484394	0.000278
2750	0.475602	0.000271
2751	0.466568	0.000267
2752	0.457776	0.000262
2753	0.448501	0.000256
2754	0.439950	0.000250
2755	0.430675	0.000244
2756	0.421400	0.000239
2757	0.412688	0.000232
2758	0.403493	0.000229
2759	0.394299	0.000224
2760	0.385184	0.000217
2761	0.376231	0.000211
2762	0.366714	0.000205
2763	0.357439	0.000199
2764	0.348083	0.000193
2765	0.338889	0.000189
2766	0.329694	0.000183
2767	0.320338	0.000177
2768	0.310902	0.000171
2769	0.301707	0.000167
2770	0.292351	0.000161
2771	0.282995	0.000155
2772	0.273639	0.000151
2773	0.264203	0.000144
2774	0.254767	0.000138
2775	0.245572	0.000134
2776	0.235975	0.000128
2777	0.226297	0.000124
2778	0.217021	0.000118
2779	0.207344	0.000112
2780	0.198068	0.000107
2781	0.188632	0.000101
2782	0.179276	0.000095
2783	0.169759	0.000090
2784	0.160323	0.000086
2785	0.150967	0.000080
2786	0.141048	0.000074
2787	0.131692	0.000068
2788	0.121933	0.000063
2789	0.112497	0.000058
2790	0.103141	0.000053
2791	0.093624	0.000047
2792	0.083383	0.000041
2793	0.074430	0.000037
2794	0.064027	0.000031
2795	0.055396	0.000025
2796	0.044671	0.000020
2797	0.036121	0.000015
2798	0.026604	0.000011
2799	0.017087	0.000005
2800	0.007248	-0.000002
2801	-0.002430	-0.000006
2802	-0.014947	-0.000014
2803	-0.028269	-0.000022
2804	-0.040061	-0.000028
2805	-0.052336	-0.000034
2806	-0.064773	-0.000042
2807	-0.077692	-0.000050
2808	-0.090451	-0.000055
2809	-0.102323	-0.000063
2810	-0.115001	-0.000071
2811	-0.127518	-0.000077
2812	-0.140115	-0.000084
2813	-0.152954	-0.000093
2814	-0.165149	-0.000100
2815	-0.177585	-0.000106
2816	-0.190022	-0.000113
2817	-0.202780	-0.000121
2818	-0.215458	-0.000128
2819	-0.228216	-0.000135
2820	-0.240331	-0.000144
2821	-0.253170	-0.000151
2822	-0.265606	-0.000159
2823	-0.278364	-0.000168
2824	-0.290720	-0.000174
2825	-0.303318	-0.000182
2826	-0.315995	-0.000192
2827	-0.328512	-0.000196
2828	-0.341110	-0.000205
2829	-0.353788	-0.000211
2830	-0.366304	-0.000217
2831	-0.378821	-0.000226
2832	-0.391902	-0.000233
2833	-0.404177	-0.000241
2834	-0.416775	-0.000249
2835	-0.429613	-0.000256
2836	-0.441969	-0.000265
2837	-0.454486	-0.000274
2838	-0.467325	-0.000285
2839	-0.479761	-0.000295
2840	-0.492439	-0.000300
2841	-0.504715	-0.000309
2842	-0.517634	-0.000320
2843	-0.530312	-0.000326
2844	-0.542829	-0.000341
2845	-0.555346	-0.000348
2846	-0.568024	-0.000354
2847	-0.580702	-0.000361
2848	-0.592977	-0.000374
2849	-0.605816	-0.000386
2850	-0.618896	-0.000389
2851	-0.631091	-0.000399
2852	-0.643608	-0.000416
2853	-0.656286	-0.000418
2854	-0.669125	-0.000423
2855	-0.682044	-0.000425
2856	-0.694722	-0.000435
2857	-0.707561	-0.000441
2858	-0.720481	-0.000446
2859	-0.733561	-0.000442
2860	-0.746320	-0.000443
2861	-0.759561	-0.000444
2862	-0.772400	-0.000453
2863	-0.785320	-0.000452
2864	-0.798239	-0.000457
2865	-0.811803	-0.000450
2866	-0.824400	-0.000447
2867	-0.837239	-0.000447
2868	-0.850158	-0.000456
2869	-0.863400	-0.000453
2870	-0.876158	-0.000453
2871	-0.889481	-0.000447
2872	-0.902078	-0.000461
2873	-0.914273	-0.000469
2874	-0.927675	-0.000463
2875	-0.940675	-0.000469
2876	-0.953756	-0.000470
2877	-0.966112	-0.000494
2878	-0.978306	-0.000504
2879	-0.991226	-0.000512
2880	-1.003984	-0.000504
2881	-1.016984	-0.000512
2882	-1.029501	-0.000523
2883	-1.041857	-0.000533
2884	-1.056951	-0.000510
2885	-1.071722	-0.000462
2886	-1.084400	-0.000436
2887	-1.104003	-0.000291
2888	-1.109917	-0.000456
2889	-1.132258	-0.000241
2890	-1.152907	-0.000093
2891	-1.165183	-0.000108
2892	-1.175606	-0.000165
2893	-1.194082	-0.000078
2894	-1.205552	-0.000089
2895	-1.218230	-0.000088
2896	-1.231149	-0.000117
2897	-1.243022	-0.000122
2898	-1.255055	-0.000121
2899	-1.269424	-0.000143
2900	-1.282746	-0.000111
2901	-1.294136	-0.000117
2902	-1.281941	-0.000099
2903	-1.268700	-0.000117
2904	-1.256183	-0.000106
2905	-1.245357	-0.000064
2906	-1.232840	-0.000057
2907	-1.219518	-0.000080
2908	-1.206921	-0.000072
2909	-1.194323	-0.000068
2910	-1.181645	-0.000058
2911	-1.169209	-0.000076
2912	-1.156612	-0.000069
2913	-1.143370	-0.000062
2914	-1.130773	-0.000050
2915	-1.117531	-0.000044
2916	-1.103484	-0.000053
2917	-1.091692	-0.000046
2918	-1.077565	-0.000073
2919	-1.065370	-0.000058
2920	-1.052289	-0.000052
2921	-1.039128	-0.000056
2922	-1.026370	-0.000048
2923	-1.013370	-0.000053
2924	-0.999082	-0.000056
2925	-0.987289	-0.000049
2926	-0.974048	-0.000046
2927	-0.961612	-0.000043
2928	-0.948531	-0.000050
2929	-0.935451	-0.000050
2930	-0.922612	-0.000048
2931	-0.910497	-0.000037
2932	-0.897658	-0.000041
2933	-0.883773	-0.000042
2934	-0.871095	-0.000044
2935	-0.858014	-0.000039
2936	-0.845256	-0.000039
2937	-0.832417	-0.000041
2938	-0.818773	-0.000037
2939	-0.806095	-0.000037
2940	-0.793739	-0.000035
2941	-0.780256	-0.000035
2942	-0.767256	-0.000034
2943	-0.754578	-0.000033
2944	-0.741497	-0.000032
2945	-0.728739	-0.000032
2946	-0.715980	-0.000031
2947	-0.702578	-0.000030
2948	-0.689819	-0.000030
2949	-0.676900	-0.000029
2950	-0.663819	-0.000028
2951	-0.650900	-0.000027
2952	-0.637980	-0.000028
2953	-0.624819	-0.000027
2954	-0.611739	-0.000027
2955	-0.599303	-0.000026
2956	-0.585980	-0.000025
2957	-0.572819	-0.000025
2958	-0.560222	-0.000023
2959	-0.547303	-0.000024
2960	-0.534061	-0.000023
2961	-0.521544	-0.000023
2962	-0.508222	-0.000022
2963	-0.495142	-0.000021
2964	-0.482786	-0.000020
2965	-0.469383	-0.000020
2966	-0.456303	-0.000019
2967	-0.443786	-0.000020
2968	-0.430383	-0.000018
2969	-0.417544	-0.000018
2970	-0.404625	-0.000017
2971	-0.391705	-0.000017
2972	-0.378544	-0.000016
2973	-0.365866	-0.000015
2974	-0.352625	-0.000015
2975	-0.339866	-0.000015
2976	-0.326947	-0.000014
2977	-0.313786	-0.000014
2978	-0.300705	-0.000013
2979	-0.288027	-0.000013
